2011-03-02 15:00:00, 42, 19, 39
2011-03-02 16:00:00, 40, 18, 41
2011-03-02 17:00:00, 38, 19, 46
2011-03-02 18:00:00, 33, 18, 53
2011-03-02 19:00:00, 29, 15, 56
2011-03-02 20:00:00, 27, 14, 58
2011-03-02 21:00:00, 25, 12, 58
2011-03-02 22:00:00, 24, 12, 60
2011-03-02 23:00:00, 22, 10, 60
2011-03-03 00:00:00, 21, 10, 62
2011-03-03 01:00:00, 20, 8, 60
2011-03-03 02:00:00, 19, 7, 59
2011-03-03 03:00:00, 19, 7, 59
2011-03-03 04:00:00, 18, 6, 59
2011-03-03 05:00:00, 17, 5, 59
2011-03-03 06:00:00, 17, 4, 56
2011-03-03 07:00:00, 16, 3, 56
2011-03-03 08:00:00, 17, 4, 56
2011-03-03 09:00:00, 19, 5, 54
2011-03-03 10:00:00, 22, 4, 46
2011-03-03 11:00:00, 25, 4, 40
2011-03-03 12:00:00, 27, 2, 34
2011-03-03 13:00:00, 31, 2, 29
2011-03-03 14:00:00, 33, 3, 28
2011-03-03 15:00:00, 35, 2, 24
2011-03-03 16:00:00, 37, 2, 22
2011-03-03 17:00:00, 37, 4, 25
2011-03-03 18:00:00, 36, 5, 27
2011-03-03 19:00:00, 35, 6, 29
2011-03-03 20:00:00, 34, 6, 31
2011-03-03 21:00:00, 35, 7, 31
2011-03-03 22:00:00, 35, 6, 29
2011-03-03 23:00:00, 35, 6, 29
2011-03-04 00:00:00, 34, 7, 32
2011-03-04 01:00:00, 35, 9, 33
2011-03-04 02:00:00, 34, 10, 37
2011-03-04 03:00:00, 35, 10, 35
2011-03-04 04:00:00, 35, 10, 35
2011-03-04 05:00:00, 36, 10, 34
2011-03-04 06:00:00, 34, 13, 41
2011-03-04 07:00:00, 36, 12, 37
2011-03-04 08:00:00, 38, 12, 34
2011-03-04 09:00:00, 41, 13, 31
2011-03-04 10:00:00, 46, 15, 28
2011-03-04 11:00:00, 50, 17, 27
2011-03-04 12:00:00, 53, 19, 26
2011-03-04 13:00:00, 55, 20, 25
2011-03-04 14:00:00, 55, 21, 26
2011-03-04 15:00:00, 50, 34, 54
2011-03-04 16:00:00, 47, 38, 71
2011-03-04 17:00:00, 45, 40, 82
2011-03-04 18:00:00, 44, 40, 85
2011-03-04 19:00:00, 43, 40, 89
2011-03-04 20:00:00, 44, 39, 82
2011-03-04 21:00:00, 43, 38, 82
2011-03-04 22:00:00, 44, 36, 73
2011-03-04 23:00:00, 46, 32, 58
2011-03-05 00:00:00, 46, 29, 51
2011-03-05 01:00:00, 46, 30, 53
2011-03-05 02:00:00, 46, 33, 60
2011-03-05 03:00:00, 47, 32, 56
2011-03-05 04:00:00, 49, 32, 52
2011-03-05 05:00:00, 49, 33, 54
2011-03-05 06:00:00, 49, 34, 56
2011-03-05 07:00:00, 47, 36, 65
2011-03-05 08:00:00, 50, 36, 58
2011-03-05 09:00:00, 51, 38, 60
2011-03-05 10:00:00, 53, 37, 54
2011-03-05 11:00:00, 49, 42, 77
2011-03-05 12:00:00, 50, 44, 80
2011-03-05 13:00:00, 50, 45, 83
2011-03-05 14:00:00, 51, 47, 86
2011-03-05 15:00:00, 51, 47, 86
2011-03-05 16:00:00, 52, 48, 86
2011-03-05 17:00:00, 52, 48, 86
2011-03-05 18:00:00, 52, 48, 86
2011-03-05 19:00:00, 51, 48, 89
2011-03-05 20:00:00, 51, 48, 89
2011-03-05 21:00:00, 50, 48, 93
2011-03-05 22:00:00, 52, 48, 87
2011-03-05 23:00:00, 51, 48, 89
2011-03-06 00:00:00, 50, 48, 93
2011-03-06 01:00:00, 50, 49, 96
2011-03-06 02:00:00, 37, 36, 93
2011-03-06 03:00:00, 35, 32, 88
2011-03-06 04:00:00, 34, 31, 88
2011-03-06 05:00:00, 33, 30, 88
2011-03-06 06:00:00, 34, 30, 86
2011-03-06 07:00:00, 32, 29, 88
2011-03-06 08:00:00, 30, 28, 93
2011-03-06 09:00:00, 30, 27, 88
2011-03-06 10:00:00, 30, 27, 88
2011-03-06 11:00:00, 30, 26, 85
2011-03-06 12:00:00, 30, 26, 85
2011-03-06 13:00:00, 30, 25, 81
2011-03-06 14:00:00, 30, 25, 81
2011-03-06 15:00:00, 31, 26, 82
2011-03-06 16:00:00, 32, 26, 78
2011-03-06 17:00:00, 32, 26, 78
2011-03-06 18:00:00, 30, 25, 81
2011-03-06 19:00:00, 29, 24, 82
2011-03-06 20:00:00, 30, 24, 78
2011-03-06 21:00:00, 29, 24, 82
2011-03-06 22:00:00, 29, 24, 82
2011-03-06 23:00:00, 29, 23, 78
2011-03-07 00:00:00, 28, 22, 78
2011-03-07 01:00:00, 27, 21, 78
2011-03-07 02:00:00, 26, 19, 74
2011-03-07 03:00:00, 25, 18, 74
2011-03-07 04:00:00, 24, 17, 74
2011-03-07 05:00:00, 23, 17, 78
2011-03-07 06:00:00, 21, 16, 81
2011-03-07 07:00:00, 20, 16, 84
2011-03-07 08:00:00, 21, 16, 81
2011-03-07 09:00:00, 23, 16, 74
2011-03-07 10:00:00, 27, 16, 63
2011-03-07 11:00:00, 29, 17, 61
2011-03-07 12:00:00, 32, 15, 49
2011-03-07 13:00:00, 34, 17, 50
2011-03-07 14:00:00, 36, 17, 46
2011-03-07 15:00:00, 39, 15, 37
2011-03-07 16:00:00, 40, 18, 41
2011-03-07 17:00:00, 40, 15, 36
2011-03-07 18:00:00, 38, 17, 42
2011-03-07 19:00:00, 37, 18, 46
2011-03-07 20:00:00, 36, 18, 48
2011-03-07 21:00:00, 34, 20, 56
2011-03-07 22:00:00, 32, 20, 61
2011-03-07 23:00:00, 30, 22, 72
2011-03-08 00:00:00, 30, 20, 66
2011-03-08 01:00:00, 28, 20, 71
2011-03-08 02:00:00, 30, 21, 69
2011-03-08 03:00:00, 29, 20, 69
2011-03-08 04:00:00, 30, 20, 66
2011-03-08 05:00:00, 29, 20, 69
2011-03-08 06:00:00, 30, 21, 69
2011-03-08 07:00:00, 29, 19, 66
2011-03-08 08:00:00, 31, 21, 66
2011-03-08 09:00:00, 33, 21, 61
2011-03-08 10:00:00, 36, 20, 52
2011-03-08 11:00:00, 38, 20, 48
2011-03-08 12:00:00, 40, 20, 44
2011-03-08 13:00:00, 43, 22, 43
2011-03-08 14:00:00, 46, 23, 40
2011-03-08 15:00:00, 48, 23, 37
2011-03-08 16:00:00, 49, 24, 37
2011-03-08 17:00:00, 49, 24, 37
2011-03-08 18:00:00, 47, 25, 42
2011-03-08 19:00:00, 45, 23, 42
2011-03-08 20:00:00, 44, 23, 43
2011-03-08 21:00:00, 43, 23, 45
2011-03-08 22:00:00, 42, 22, 44
2011-03-08 23:00:00, 42, 21, 43
2011-03-09 00:00:00, 42, 20, 41
2011-03-09 01:00:00, 42, 20, 41
2011-03-09 02:00:00, 42, 20, 41
2011-03-09 03:00:00, 42, 19, 39
2011-03-09 04:00:00, 42, 19, 39
2011-03-09 05:00:00, 38, 29, 70
2011-03-09 06:00:00, 34, 31, 88
2011-03-09 07:00:00, 34, 32, 92
2011-03-09 08:00:00, 35, 32, 88
2011-03-09 09:00:00, 36, 32, 85
2011-03-09 10:00:00, 37, 33, 85
2011-03-09 11:00:00, 38, 34, 85
2011-03-09 12:00:00, 39, 35, 86
2011-03-09 13:00:00, 39, 36, 89
2011-03-09 14:00:00, 40, 37, 89
2011-03-09 15:00:00, 41, 37, 86
2011-03-09 16:00:00, 41, 37, 86
2011-03-09 17:00:00, 42, 38, 85
2011-03-09 18:00:00, 42, 38, 85
2011-03-09 19:00:00, 42, 37, 82
2011-03-09 20:00:00, 43, 38, 82
2011-03-09 21:00:00, 44, 38, 79
2011-03-09 22:00:00, 44, 39, 82
2011-03-09 23:00:00, 44, 40, 85
2011-03-10 00:00:00, 45, 40, 82
2011-03-10 01:00:00, 45, 40, 82
2011-03-10 02:00:00, 45, 41, 86
2011-03-10 03:00:00, 45, 42, 89
2011-03-10 04:00:00, 45, 42, 89
2011-03-10 05:00:00, 46, 43, 89
2011-03-10 06:00:00, 46, 43, 89
2011-03-10 07:00:00, 46, 43, 89
2011-03-10 08:00:00, 46, 43, 89
2011-03-10 09:00:00, 47, 44, 90
2011-03-10 10:00:00, 47, 44, 90
2011-03-10 11:00:00, 50, 46, 86
2011-03-10 12:00:00, 51, 47, 86
2011-03-10 13:00:00, 52, 47, 83
2011-03-10 14:00:00, 51, 48, 89
2011-03-10 15:00:00, 50, 48, 93
2011-03-10 16:00:00, 46, 42, 86
2011-03-10 17:00:00, 44, 40, 85
2011-03-10 18:00:00, 42, 39, 89
2011-03-10 19:00:00, 41, 37, 86
2011-03-10 20:00:00, 40, 36, 86
2011-03-10 21:00:00, 38, 35, 89
2011-03-10 22:00:00, 36, 33, 89
2011-03-10 23:00:00, 33, 31, 92
2011-03-11 00:00:00, 33, 31, 92
2011-03-11 01:00:00, 32, 30, 92
2011-03-11 02:00:00, 32, 30, 92
2011-03-11 03:00:00, 32, 30, 92
2011-03-11 04:00:00, 32, 29, 88
2011-03-11 05:00:00, 32, 29, 88
2011-03-11 06:00:00, 31, 28, 89
2011-03-11 07:00:00, 31, 29, 92
2011-03-11 08:00:00, 32, 29, 88
2011-03-11 09:00:00, 31, 28, 89
2011-03-11 10:00:00, 31, 29, 92
2011-03-11 11:00:00, 31, 28, 89
2011-03-11 12:00:00, 31, 27, 85
2011-03-11 13:00:00, 33, 28, 81
2011-03-11 14:00:00, 32, 27, 81
2011-03-11 15:00:00, 32, 27, 81
2011-03-11 16:00:00, 31, 27, 85
2011-03-11 17:00:00, 31, 28, 89
2011-03-11 18:00:00, 32, 27, 81
2011-03-11 19:00:00, 32, 28, 85
2011-03-11 20:00:00, 32, 28, 85
2011-03-11 21:00:00, 33, 29, 85
2011-03-11 22:00:00, 34, 29, 82
2011-03-11 23:00:00, 34, 30, 85
2011-03-12 00:00:00, 33, 30, 88
2011-03-12 01:00:00, 33, 29, 85
2011-03-12 02:00:00, 33, 28, 81
2011-03-12 03:00:00, 32, 28, 85
2011-03-12 04:00:00, 32, 28, 85
2011-03-12 05:00:00, 31, 27, 85
2011-03-12 06:00:00, 31, 27, 85
2011-03-12 07:00:00, 32, 27, 81
2011-03-12 08:00:00, 33, 28, 81
2011-03-12 09:00:00, 36, 28, 73
2011-03-12 10:00:00, 38, 29, 70
2011-03-12 11:00:00, 41, 30, 65
2011-03-12 12:00:00, 46, 31, 55
2011-03-12 13:00:00, 50, 32, 50
2011-03-12 14:00:00, 53, 33, 46
2011-03-12 15:00:00, 56, 33, 42
2011-03-12 16:00:00, 58, 33, 39
2011-03-12 17:00:00, 58, 30, 34
2011-03-12 18:00:00, 57, 30, 35
2011-03-12 19:00:00, 56, 28, 34
2011-03-12 20:00:00, 49, 37, 63
2011-03-12 21:00:00, 45, 35, 68
2011-03-12 22:00:00, 44, 31, 60
2011-03-12 23:00:00, 42, 30, 62
2011-03-13 00:00:00, 42, 29, 59
2011-03-13 01:00:00, 42, 28, 57
2011-03-13 03:00:00, 41, 30, 65
2011-03-13 04:00:00, 38, 28, 67
2011-03-13 05:00:00, 37, 26, 64
2011-03-13 06:00:00, 37, 27, 67
2011-03-13 07:00:00, 37, 27, 67
2011-03-13 08:00:00, 36, 27, 69
2011-03-13 09:00:00, 36, 26, 67
2011-03-13 10:00:00, 36, 27, 69
2011-03-13 11:00:00, 36, 28, 73
2011-03-13 12:00:00, 36, 27, 69
2011-03-13 13:00:00, 37, 28, 70
2011-03-13 14:00:00, 36, 27, 69
2011-03-13 15:00:00, 37, 27, 67
2011-03-13 16:00:00, 36, 27, 69
2011-03-13 17:00:00, 36, 28, 73
2011-03-13 18:00:00, 36, 28, 73
2011-03-13 19:00:00, 36, 28, 73
2011-03-13 20:00:00, 36, 28, 73
2011-03-13 21:00:00, 35, 28, 75
2011-03-13 22:00:00, 35, 29, 78
2011-03-13 23:00:00, 35, 28, 75
2011-03-14 00:00:00, 35, 29, 78
2011-03-14 01:00:00, 35, 29, 78
2011-03-14 02:00:00, 34, 29, 82
2011-03-14 03:00:00, 34, 29, 82
2011-03-14 04:00:00, 34, 29, 82
2011-03-14 05:00:00, 34, 28, 80
2011-03-14 06:00:00, 34, 28, 80
2011-03-14 07:00:00, 34, 28, 79
2011-03-14 08:00:00, 34, 28, 79
2011-03-14 09:00:00, 33, 27, 78
2011-03-14 10:00:00, 34, 26, 72
2011-03-14 11:00:00, 36, 25, 64
2011-03-14 12:00:00, 39, 25, 57
2011-03-14 13:00:00, 40, 25, 55
2011-03-14 14:00:00, 42, 22, 44
2011-03-14 15:00:00, 44, 23, 43
2011-03-14 16:00:00, 44, 23, 43
2011-03-14 17:00:00, 45, 22, 40
2011-03-14 18:00:00, 44, 20, 38
2011-03-14 19:00:00, 44, 21, 40
2011-03-14 20:00:00, 43, 22, 43
2011-03-14 21:00:00, 40, 23, 50
2011-03-14 22:00:00, 39, 23, 52
2011-03-14 23:00:00, 38, 22, 52
2011-03-15 00:00:00, 36, 22, 56
2011-03-15 01:00:00, 36, 23, 59
2011-03-15 02:00:00, 35, 23, 61
2011-03-15 03:00:00, 33, 22, 63
2011-03-15 04:00:00, 33, 22, 63
2011-03-15 05:00:00, 33, 22, 63
2011-03-15 06:00:00, 33, 22, 63
2011-03-15 07:00:00, 32, 22, 66
2011-03-15 08:00:00, 33, 23, 66
2011-03-15 09:00:00, 35, 24, 64
2011-03-15 10:00:00, 38, 25, 59
2011-03-15 11:00:00, 38, 30, 73
2011-03-15 12:00:00, 39, 31, 72
2011-03-15 13:00:00, 42, 33, 70
2011-03-15 14:00:00, 45, 32, 60
2011-03-15 15:00:00, 45, 31, 58
2011-03-15 16:00:00, 45, 35, 68
2011-03-15 17:00:00, 45, 35, 68
2011-03-15 18:00:00, 43, 38, 82
2011-03-15 19:00:00, 44, 38, 79
2011-03-15 20:00:00, 43, 38, 82
2011-03-15 21:00:00, 43, 37, 79
2011-03-15 22:00:00, 43, 36, 76
2011-03-15 23:00:00, 41, 37, 86
2011-03-16 00:00:00, 41, 38, 89
2011-03-16 01:00:00, 41, 39, 93
2011-03-16 02:00:00, 41, 39, 93
2011-03-16 03:00:00, 42, 40, 92
2011-03-16 04:00:00, 44, 41, 89
2011-03-16 05:00:00, 45, 41, 86
2011-03-16 06:00:00, 45, 41, 86
2011-03-16 07:00:00, 45, 41, 86
2011-03-16 08:00:00, 45, 40, 82
2011-03-16 09:00:00, 44, 40, 85
2011-03-16 10:00:00, 44, 40, 85
2011-03-16 11:00:00, 44, 39, 82
2011-03-16 12:00:00, 44, 40, 85
2011-03-16 13:00:00, 44, 40, 85
2011-03-16 14:00:00, 44, 39, 82
2011-03-16 15:00:00, 44, 40, 85
2011-03-16 16:00:00, 44, 39, 82
2011-03-16 17:00:00, 44, 39, 82
2011-03-16 18:00:00, 45, 39, 79
2011-03-16 19:00:00, 45, 39, 79
2011-03-16 20:00:00, 44, 38, 79
2011-03-16 21:00:00, 42, 38, 85
2011-03-16 22:00:00, 41, 38, 89
2011-03-16 23:00:00, 41, 37, 86
2011-03-17 00:00:00, 40, 36, 86
2011-03-17 01:00:00, 39, 36, 89
2011-03-17 02:00:00, 39, 36, 89
2011-03-17 03:00:00, 38, 35, 89
2011-03-17 04:00:00, 38, 35, 89
2011-03-17 05:00:00, 38, 35, 89
2011-03-17 06:00:00, 38, 35, 89
2011-03-17 07:00:00, 37, 35, 92
2011-03-17 08:00:00, 38, 35, 89
2011-03-17 09:00:00, 40, 36, 86
2011-03-17 10:00:00, 44, 38, 79
2011-03-17 11:00:00, 48, 38, 68
2011-03-17 12:00:00, 52, 37, 56
2011-03-17 13:00:00, 55, 36, 48
2011-03-17 14:00:00, 58, 36, 43
2011-03-17 15:00:00, 60, 35, 39
2011-03-17 16:00:00, 61, 33, 35
2011-03-17 17:00:00, 61, 33, 35
2011-03-17 18:00:00, 62, 35, 36
2011-03-17 19:00:00, 62, 36, 37
2011-03-17 20:00:00, 59, 36, 42
2011-03-17 21:00:00, 59, 36, 42
2011-03-17 22:00:00, 57, 36, 45
2011-03-17 23:00:00, 55, 36, 48
2011-03-18 00:00:00, 56, 36, 47
2011-03-18 01:00:00, 59, 38, 45
2011-03-18 02:00:00, 62, 39, 42
2011-03-18 03:00:00, 62, 40, 44
2011-03-18 04:00:00, 62, 41, 46
2011-03-18 05:00:00, 63, 42, 46
2011-03-18 06:00:00, 62, 43, 49
2011-03-18 07:00:00, 61, 43, 51
2011-03-18 08:00:00, 61, 44, 53
2011-03-18 09:00:00, 62, 45, 53
2011-03-18 10:00:00, 63, 47, 55
2011-03-18 11:00:00, 65, 49, 56
2011-03-18 12:00:00, 67, 52, 58
2011-03-18 13:00:00, 69, 48, 47
2011-03-18 14:00:00, 71, 48, 43
2011-03-18 15:00:00, 71, 41, 33
2011-03-18 16:00:00, 71, 37, 28
2011-03-18 17:00:00, 70, 35, 27
2011-03-18 18:00:00, 66, 32, 28
2011-03-18 19:00:00, 64, 30, 27
2011-03-18 20:00:00, 62, 28, 27
2011-03-18 21:00:00, 60, 29, 30
2011-03-18 22:00:00, 57, 28, 33
2011-03-18 23:00:00, 53, 31, 42
2011-03-19 00:00:00, 50, 32, 50
2011-03-19 01:00:00, 47, 35, 63
2011-03-19 02:00:00, 45, 35, 68
2011-03-19 03:00:00, 42, 34, 73
2011-03-19 04:00:00, 41, 35, 79
2011-03-19 05:00:00, 40, 33, 76
2011-03-19 06:00:00, 38, 31, 76
2011-03-19 07:00:00, 38, 31, 76
2011-03-19 08:00:00, 37, 30, 75
2011-03-19 09:00:00, 39, 29, 67
2011-03-19 10:00:00, 38, 28, 67
2011-03-19 11:00:00, 41, 27, 57
2011-03-19 12:00:00, 42, 26, 53
2011-03-19 13:00:00, 45, 26, 47
2011-03-19 14:00:00, 45, 25, 45
2011-03-19 15:00:00, 48, 24, 39
2011-03-19 16:00:00, 49, 24, 37
2011-03-19 17:00:00, 49, 23, 36
2011-03-19 18:00:00, 49, 23, 36
2011-03-19 19:00:00, 47, 23, 38
2011-03-19 20:00:00, 44, 23, 43
2011-03-19 21:00:00, 43, 23, 45
2011-03-19 22:00:00, 41, 23, 48
2011-03-19 23:00:00, 38, 24, 57
2011-03-20 00:00:00, 36, 24, 62
2011-03-20 01:00:00, 34, 24, 67
2011-03-20 02:00:00, 33, 24, 69
2011-03-20 03:00:00, 32, 24, 72
2011-03-20 04:00:00, 31, 23, 72
2011-03-20 05:00:00, 31, 23, 72
2011-03-20 06:00:00, 30, 22, 72
2011-03-20 07:00:00, 30, 22, 72
2011-03-20 08:00:00, 30, 22, 72
2011-03-20 09:00:00, 32, 23, 69
2011-03-20 10:00:00, 35, 24, 64
2011-03-20 11:00:00, 41, 25, 53
2011-03-20 12:00:00, 45, 25, 45
2011-03-20 13:00:00, 51, 24, 34
2011-03-20 14:00:00, 52, 23, 32
2011-03-20 15:00:00, 55, 22, 27
2011-03-20 16:00:00, 58, 22, 24
2011-03-20 17:00:00, 60, 21, 22
2011-03-20 18:00:00, 60, 19, 20
2011-03-20 19:00:00, 60, 20, 21
2011-03-20 20:00:00, 58, 27, 30
2011-03-20 21:00:00, 56, 27, 32
2011-03-20 22:00:00, 55, 28, 35
2011-03-20 23:00:00, 54, 30, 40
2011-03-21 00:00:00, 54, 32, 43
2011-03-21 01:00:00, 53, 36, 52
2011-03-21 02:00:00, 52, 35, 52
2011-03-21 03:00:00, 53, 36, 52
2011-03-21 04:00:00, 52, 40, 63
2011-03-21 05:00:00, 50, 44, 80
2011-03-21 06:00:00, 56, 47, 71
2011-03-21 07:00:00, 56, 49, 77
2011-03-21 08:00:00, 57, 50, 77
2011-03-21 09:00:00, 58, 51, 78
2011-03-21 10:00:00, 63, 51, 65
2011-03-21 11:00:00, 65, 51, 60
2011-03-21 12:00:00, 68, 52, 56
2011-03-21 13:00:00, 68, 51, 54
2011-03-21 14:00:00, 70, 51, 51
2011-03-21 15:00:00, 72, 51, 47
2011-03-21 16:00:00, 72, 50, 45
2011-03-21 17:00:00, 69, 56, 62
2011-03-21 18:00:00, 69, 52, 54
2011-03-21 19:00:00, 67, 51, 56
2011-03-21 20:00:00, 65, 50, 58
2011-03-21 21:00:00, 53, 46, 77
2011-03-21 22:00:00, 51, 45, 79
2011-03-21 23:00:00, 50, 43, 77
2011-03-22 00:00:00, 48, 40, 73
2011-03-22 01:00:00, 45, 37, 73
2011-03-22 02:00:00, 43, 37, 79
2011-03-22 03:00:00, 43, 36, 76
2011-03-22 04:00:00, 40, 36, 86
2011-03-22 05:00:00, 42, 37, 82
2011-03-22 06:00:00, 43, 37, 79
2011-03-22 08:00:00, 42, 37, 82
2011-03-22 09:00:00, 43, 36, 76
2011-03-22 10:00:00, 43, 34, 70
2011-03-22 11:00:00, 44, 33, 65
2011-03-22 12:00:00, 45, 33, 63
2011-03-22 13:00:00, 46, 33, 60
2011-03-22 14:00:00, 48, 33, 56
2011-03-22 15:00:00, 47, 33, 58
2011-03-22 16:00:00, 48, 33, 56
2011-03-22 17:00:00, 48, 34, 58
2011-03-22 18:00:00, 48, 33, 56
2011-03-22 19:00:00, 48, 33, 56
2011-03-22 20:00:00, 47, 33, 58
2011-03-22 21:00:00, 46, 34, 62
2011-03-22 22:00:00, 44, 36, 73
2011-03-22 23:00:00, 42, 36, 79
2011-03-23 00:00:00, 41, 37, 86
2011-03-23 01:00:00, 41, 37, 86
2011-03-23 02:00:00, 42, 38, 85
2011-03-23 03:00:00, 41, 37, 87
2011-03-23 04:00:00, 41, 38, 89
2011-03-23 05:00:00, 40, 37, 89
2011-03-23 06:00:00, 40, 37, 89
2011-03-23 07:00:00, 40, 37, 89
2011-03-23 08:00:00, 40, 38, 93
2011-03-23 09:00:00, 41, 38, 89
2011-03-23 10:00:00, 42, 40, 92
2011-03-23 11:00:00, 47, 43, 86
2011-03-23 12:00:00, 51, 46, 83
2011-03-23 13:00:00, 55, 49, 80
2011-03-23 14:00:00, 63, 53, 70
2011-03-23 15:00:00, 68, 53, 58
2011-03-23 16:00:00, 59, 52, 77
2011-03-23 17:00:00, 55, 52, 88
2011-03-23 18:00:00, 50, 47, 89
2011-03-23 19:00:00, 50, 46, 86
2011-03-23 20:00:00, 49, 44, 83
2011-03-23 21:00:00, 47, 42, 83
2011-03-23 22:00:00, 45, 41, 86
2011-03-23 23:00:00, 43, 39, 86
2011-03-24 00:00:00, 41, 38, 89
2011-03-24 01:00:00, 39, 36, 89
2011-03-24 02:00:00, 35, 33, 92
2011-03-24 03:00:00, 33, 30, 88
2011-03-24 04:00:00, 33, 29, 85
2011-03-24 05:00:00, 32, 29, 88
2011-03-24 06:00:00, 31, 29, 92
2011-03-24 07:00:00, 30, 27, 86
2011-03-24 08:00:00, 31, 27, 85
2011-03-24 09:00:00, 30, 26, 85
2011-03-24 10:00:00, 31, 25, 78
2011-03-24 11:00:00, 31, 25, 78
2011-03-24 12:00:00, 31, 24, 75
2011-03-24 13:00:00, 33, 24, 69
2011-03-24 14:00:00, 34, 24, 67
2011-03-24 15:00:00, 37, 22, 54
2011-03-24 16:00:00, 38, 21, 50
2011-03-24 17:00:00, 40, 19, 43
2011-03-24 18:00:00, 39, 18, 42
2011-03-24 19:00:00, 38, 17, 42
2011-03-24 20:00:00, 35, 17, 47
2011-03-24 21:00:00, 31, 16, 54
2011-03-24 22:00:00, 29, 14, 53
2011-03-24 23:00:00, 27, 15, 61
2011-03-25 00:00:00, 26, 15, 63
2011-03-25 01:00:00, 24, 14, 65
2011-03-25 02:00:00, 23, 14, 68
2011-03-25 03:00:00, 24, 14, 65
2011-03-25 04:00:00, 23, 13, 65
2011-03-25 05:00:00, 23, 13, 65
2011-03-25 06:00:00, 23, 14, 68
2011-03-25 07:00:00, 21, 14, 74
2011-03-25 08:00:00, 20, 14, 77
2011-03-25 09:00:00, 22, 14, 71
2011-03-25 10:00:00, 25, 13, 60
2011-03-25 11:00:00, 26, 12, 55
2011-03-25 12:00:00, 29, 12, 49
2011-03-25 13:00:00, 31, 11, 43
2011-03-25 14:00:00, 32, 10, 40
2011-03-25 15:00:00, 33, 11, 39
2011-03-25 16:00:00, 34, 12, 40
2011-03-25 17:00:00, 36, 11, 35
2011-03-25 18:00:00, 36, 11, 35
2011-03-25 19:00:00, 36, 11, 35
2011-03-25 20:00:00, 33, 13, 43
2011-03-25 21:00:00, 32, 15, 49
2011-03-25 22:00:00, 31, 15, 52
2011-03-25 23:00:00, 29, 14, 53
2011-03-26 00:00:00, 28, 11, 48
2011-03-26 01:00:00, 25, 10, 53
2011-03-26 02:00:00, 24, 12, 60
2011-03-26 03:00:00, 23, 12, 62
2011-03-26 04:00:00, 22, 11, 62
2011-03-26 05:00:00, 20, 11, 68
2011-03-26 06:00:00, 20, 12, 71
2011-03-26 07:00:00, 19, 10, 68
2011-03-26 08:00:00, 19, 8, 62
2011-03-26 09:00:00, 21, 9, 59
2011-03-26 10:00:00, 23, 9, 55
2011-03-26 11:00:00, 25, 3, 38
2011-03-26 12:00:00, 28, 5, 37
2011-03-26 13:00:00, 31, 5, 33
2011-03-26 14:00:00, 33, 6, 32
2011-03-26 15:00:00, 34, 6, 31
2011-03-26 16:00:00, 36, 6, 28
2011-03-26 17:00:00, 35, 4, 27
2011-03-26 18:00:00, 35, 4, 27
2011-03-26 19:00:00, 34, 4, 28
2011-03-26 20:00:00, 33, 5, 30
2011-03-26 21:00:00, 32, 5, 32
2011-03-26 22:00:00, 31, 6, 35
2011-03-26 23:00:00, 30, 7, 37
2011-03-27 00:00:00, 29, 8, 41
2011-03-27 01:00:00, 28, 8, 43
2011-03-27 02:00:00, 27, 8, 44
2011-03-27 03:00:00, 26, 9, 48
2011-03-27 04:00:00, 26, 9, 48
2011-03-27 05:00:00, 25, 8, 48
2011-03-27 06:00:00, 25, 8, 48
2011-03-27 07:00:00, 23, 8, 52
2011-03-27 08:00:00, 23, 9, 55
2011-03-27 09:00:00, 24, 10, 55
2011-03-27 10:00:00, 27, 10, 49
2011-03-27 11:00:00, 30, 9, 41
2011-03-27 12:00:00, 32, 9, 38
2011-03-27 13:00:00, 34, 8, 33
2011-03-27 14:00:00, 37, 9, 31
2011-03-27 15:00:00, 38, 8, 29
2011-03-27 16:00:00, 38, 6, 26
2011-03-27 17:00:00, 39, 7, 26
2011-03-27 18:00:00, 38, 8, 29
2011-03-27 19:00:00, 36, 6, 28
2011-03-27 20:00:00, 33, 6, 32
2011-03-27 21:00:00, 30, 5, 34
2011-03-27 22:00:00, 28, 6, 39
2011-03-27 23:00:00, 27, 8, 44
2011-03-28 00:00:00, 25, 9, 50
2011-03-28 01:00:00, 24, 10, 55
2011-03-28 02:00:00, 23, 10, 57
2011-03-28 03:00:00, 23, 11, 60
2011-03-28 04:00:00, 22, 11, 62
2011-03-28 05:00:00, 22, 11, 62
2011-03-28 06:00:00, 20, 10, 65
2011-03-28 07:00:00, 20, 8, 60
2011-03-28 08:00:00, 21, 9, 59
2011-03-28 09:00:00, 23, 10, 57
2011-03-28 10:00:00, 25, 10, 53
2011-03-28 11:00:00, 27, 9, 46
2011-03-28 12:00:00, 30, 7, 37
2011-03-28 13:00:00, 32, 6, 33
2011-03-28 14:00:00, 33, 6, 32
2011-03-28 15:00:00, 36, 8, 31
2011-03-28 16:00:00, 38, 10, 31
2011-03-28 17:00:00, 39, 10, 30
2011-03-28 18:00:00, 38, 11, 32
2011-03-28 19:00:00, 38, 10, 31
2011-03-28 20:00:00, 36, 10, 34
2011-03-28 21:00:00, 34, 9, 35
2011-03-28 22:00:00, 31, 9, 39
2011-03-28 23:00:00, 29, 9, 43
2011-03-29 00:00:00, 27, 9, 46
2011-03-29 01:00:00, 26, 10, 50
2011-03-29 02:00:00, 25, 11, 55
2011-03-29 03:00:00, 24, 11, 57
2011-03-29 04:00:00, 22, 11, 62
